 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =        1.00000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   670 54370 14490  3956 10624    47  0.111 0.515 0.374 0.026 0.114 0.860
   675 54568 14943  3847 10769    47  0.111 0.515 0.374 0.026 0.112 0.862
   680 54506 14897  3864 10732    47  0.111 0.516 0.373 0.026 0.112 0.862
   685 54768 14483  4009 10616    47  0.111 0.518 0.372 0.026 0.112 0.863
   690 54595 14853  3867 10804    47  0.110 0.518 0.372 0.025 0.109 0.866
   695 54374 14652  3922 10674    47  0.110 0.515 0.375 0.026 0.111 0.864
   700 54100 14773  3964 10692    47  0.110 0.515 0.375 0.026 0.109 0.865
   705 54011 14605  3874 10704    47  0.110 0.514 0.376 0.025 0.109 0.865
   710 54629 14809  3809 10946    47  0.110 0.517 0.373 0.026 0.112 0.862
   715 54456 14787  3887 10803    47  0.111 0.520 0.370 0.026 0.111 0.863
   720 54586 14585  3934 10896    47  0.111 0.522 0.367 0.026 0.112 0.863
   725 54685 14648  3976 10693    47  0.111 0.517 0.372 0.025 0.110 0.865
   730 54381 14649  3842 10725    47  0.111 0.518 0.371 0.025 0.110 0.865
   735 54059 14588  3834 10654    47  0.110 0.517 0.373 0.025 0.112 0.863
   740 54802 14622  3836 10883    47  0.111 0.521 0.368 0.025 0.112 0.862
   745 54719 14739  3904 10849    47  0.110 0.518 0.372 0.025 0.113 0.862
   750 54755 14892  3906 10818    47  0.110 0.517 0.373 0.025 0.112 0.863
   755 54513 14783  4012 10543    47  0.111 0.518 0.371 0.026 0.112 0.863
   760 54560 14701  4054 10682    47  0.110 0.515 0.374 0.026 0.112 0.862
   765 54483 14888  3794 10806    47  0.111 0.518 0.370 0.026 0.112 0.862
   770 54863 14579  3938 10954    47  0.112 0.521 0.367 0.027 0.117 0.856
   775 54645 14852  3960 10760    47  0.111 0.518 0.370 0.026 0.110 0.865
   780 54361 14553  3951 10723    47  0.112 0.516 0.372 0.025 0.109 0.865
   785 54659 14508  3921 10718    47  0.111 0.518 0.371 0.026 0.111 0.863
   790 54396 14576  3918 10709    47  0.110 0.518 0.372 0.025 0.109 0.866
   795 54331 14554  3873 10713    47  0.110 0.516 0.374 0.025 0.110 0.865
   800 54363 14732  3943 10693    47  0.109 0.518 0.373 0.026 0.113 0.861
   805 54768 14675  3923 10844    47  0.111 0.526 0.363 0.026 0.113 0.861
   810 54595 14684  3957 10712    47  0.110 0.520 0.370 0.026 0.113 0.861
   815 54765 14575  3876 10985    47  0.111 0.524 0.365 0.026 0.114 0.860
   820 54834 14735  3875 10709    47  0.111 0.521 0.368 0.026 0.113 0.862
   825 54755 14639  3899 10789    47  0.111 0.518 0.371 0.025 0.109 0.866
   830 54799 14598  3909 10782    47  0.111 0.521 0.367 0.025 0.109 0.866
   835 54348 14702  3941 10739    47  0.111 0.519 0.370 0.026 0.112 0.862
   840 54846 14544  3923 10858    47  0.112 0.521 0.367 0.026 0.112 0.863
   845 54443 14909  3758 10684    47  0.112 0.521 0.367 0.025 0.107 0.868
   850 54608 14439  3946 10834    47  0.112 0.519 0.369 0.026 0.110 0.864
   855 54413 14655  3885 10687    47  0.111 0.518 0.370 0.025 0.109 0.866
   860 54580 14757  3947 10717    47  0.112 0.518 0.370 0.025 0.109 0.866
   865 54519 14640  3939 10763    47  0.112 0.518 0.370 0.025 0.109 0.866
   870 54516 14857  3829 10863    47  0.111 0.515 0.374 0.025 0.109 0.866
   875 54286 14640  3899 10678    47  0.112 0.516 0.372 0.025 0.108 0.867
   880 54413 14625  3911 10707    47  0.113 0.518 0.369 0.026 0.110 0.864
   885 54558 14571  3909 10740    47  0.113 0.517 0.370 0.025 0.109 0.866
   890 54230 14485  3849 10587    46  0.112 0.515 0.373 0.026 0.110 0.865
   895 54112 14778  4021 10668    46  0.112 0.516 0.373 0.026 0.113 0.861
   900 54285 14416  3949 10567    46  0.113 0.517 0.370 0.026 0.111 0.863
   905 54511 14812  3845 10822    45  0.112 0.518 0.369 0.026 0.113 0.861
   910 54864 14772  3924 10775    45  0.112 0.520 0.367 0.026 0.111 0.863
   915 54815 14745  3974 10809    45  0.113 0.523 0.364 0.025 0.108 0.867
   920 54797 14781  3868 10836    45  0.112 0.520 0.368 0.025 0.108 0.867
   925 55035 14753  3924 10898    45  0.112 0.523 0.365 0.026 0.113 0.861
   930 54653 14939  3905 10860    45  0.111 0.521 0.367 0.026 0.114 0.860
   935 54730 14774  3817 10898    45  0.111 0.522 0.367 0.026 0.110 0.864
   940 54791 14788  3903 10817    45  0.112 0.523 0.365 0.026 0.112 0.862
   945 54698 14872  3960 10799    45  0.111 0.517 0.372 0.025 0.109 0.865
   950 54751 14560  3976 10705    45  0.111 0.520 0.369 0.025 0.110 0.864
   955 54454 14521  4050 10630    45  0.110 0.517 0.373 0.025 0.107 0.869
   960 54601 14573  3891 10739    45  0.110 0.516 0.373 0.026 0.110 0.864
   965 54908 14591  3903 10840    45  0.111 0.522 0.367 0.026 0.111 0.864
   970 54823 14773  3842 10681    45  0.110 0.523 0.367 0.025 0.110 0.865
   975 55062 14810  3897 10844    45  0.109 0.519 0.372 0.026 0.111 0.863
   980 54481 14499  3847 10730    45  0.109 0.519 0.372 0.025 0.109 0.866
   985 54441 14656  3904 10797    45  0.109 0.521 0.369 0.025 0.109 0.866
   990 54417 14563  3978 10762    45  0.109 0.519 0.371 0.026 0.112 0.862
   995 54898 14874  3911 10814    45  0.110 0.522 0.368 0.025 0.110 0.864
  1000 54847 14731  3982 10859    45  0.110 0.522 0.368 0.025 0.113 0.862
  1005 54815 14669  3935 10958    45  0.110 0.523 0.366 0.026 0.115 0.859
  1010 55077 14611  3814 11064    45  0.110 0.525 0.365 0.026 0.116 0.858
  1015 55351 14743  3836 10918    45  0.110 0.528 0.362 0.025 0.110 0.865
  1020 55035 14720  3815 10845    45  0.109 0.526 0.365 0.025 0.111 0.864
  1025 55189 14785  3907 10921    45  0.110 0.527 0.364 0.025 0.113 0.862
  1030 55219 14765  3902 10849    45  0.109 0.525 0.366 0.025 0.112 0.863
  1035 54854 14763  3841 10873    45  0.109 0.525 0.366 0.025 0.112 0.863
  1040 54791 14650  3806 10955    45  0.110 0.524 0.366 0.026 0.115 0.859
  1045 54885 14857  3819 10699    45  0.110 0.524 0.366 0.025 0.112 0.863
  1050 55001 15003  3916 10879    45  0.110 0.526 0.364 0.025 0.112 0.862
  1055 54889 14753  3907 10797    45  0.110 0.525 0.365 0.024 0.109 0.867
  1060 55050 14791  3909 10847    45  0.110 0.525 0.365 0.025 0.112 0.863
  1065 55273 14865  3925 10945    45  0.110 0.528 0.361 0.025 0.111 0.865
