 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.899999976    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 beta =       1.00000000    
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   885 23299  6535  4215  2401    45  0.049 0.111 0.840 0.036 0.085 0.879
   890 23449  6490  4386  2390    45  0.048 0.111 0.841 0.036 0.086 0.878
   895 23416  6612  4303  2388    45  0.048 0.110 0.842 0.036 0.085 0.879
   900 23225  6474  4154  2343    45  0.048 0.109 0.843 0.037 0.085 0.879
   905 23089  6557  4229  2343    45  0.048 0.109 0.843 0.036 0.083 0.881
   910 22963  6517  4289  2198    45  0.048 0.109 0.843 0.036 0.084 0.880
   915 22268  6276  4108  2177    45  0.048 0.108 0.844 0.036 0.084 0.880
   920 22147  6212  4120  2187    45  0.047 0.108 0.844 0.036 0.084 0.881
   925 22357  6354  4189  2234    45  0.047 0.108 0.844 0.035 0.083 0.882
   930 22926  6309  4135  2327    45  0.048 0.108 0.844 0.036 0.084 0.880
   935 22931  6428  4235  2368    44  0.047 0.109 0.843 0.035 0.084 0.881
   940 22758  6609  4184  2311    44  0.047 0.109 0.844 0.035 0.083 0.881
   945 22804  6481  4311  2302    44  0.047 0.109 0.843 0.035 0.084 0.881
   950 22867  6484  4194  2250    44  0.047 0.109 0.843 0.036 0.084 0.880
   955 22738  6613  4111  2350    44  0.048 0.109 0.843 0.036 0.084 0.880
   960 22572  6502  4158  2219    44  0.047 0.109 0.844 0.035 0.084 0.881
   965 22682  6372  4147  2217    44  0.047 0.108 0.845 0.035 0.083 0.882
   970 22468  6363  4146  2249    43  0.047 0.108 0.845 0.036 0.084 0.881
   975 22506  6250  4218  2220    43  0.047 0.108 0.845 0.036 0.083 0.881
   980 22521  6445  4061  2221    43  0.048 0.108 0.844 0.036 0.084 0.880
   985 22580  6379  4094  2229    43  0.048 0.108 0.844 0.036 0.083 0.881
   990 22281  6380  4126  2225    43  0.048 0.109 0.844 0.035 0.083 0.882
   995 22542  6397  4188  2264    43  0.047 0.108 0.845 0.036 0.083 0.881
  1000 22759  6445  4198  2217    43  0.048 0.108 0.845 0.036 0.083 0.881
