 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.899999976    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 beta =      0.500000000    
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   880 39161 10890  4663  6167    43  0.024 0.034 0.942 0.012 0.015 0.974
   885 38890 10812  4473  6059    43  0.024 0.034 0.942 0.012 0.014 0.974
   890 39030 10508  4663  6075    43  0.024 0.034 0.942 0.012 0.014 0.974
   895 38733 10803  4504  6015    43  0.024 0.034 0.942 0.012 0.014 0.974
   900 38836 10743  4583  6137    43  0.024 0.034 0.942 0.012 0.014 0.974
   905 38770 10800  4756  6076    43  0.024 0.034 0.941 0.012 0.015 0.974
   910 38734 10734  4468  6100    43  0.024 0.035 0.941 0.012 0.015 0.973
   915 38750 10787  4518  6228    43  0.024 0.035 0.941 0.012 0.015 0.973
   920 39172 10750  4556  6200    43  0.025 0.035 0.940 0.012 0.015 0.974
   925 39248 10867  4568  6173    43  0.024 0.035 0.941 0.012 0.014 0.974
   930 39577 10873  4679  6342    43  0.024 0.035 0.941 0.012 0.015 0.973
   935 39027 10932  4578  6059    43  0.024 0.035 0.941 0.012 0.015 0.974
   940 39351 10973  4620  6322    43  0.024 0.035 0.941 0.012 0.015 0.974
   945 39246 10947  4658  6209    43  0.024 0.035 0.941 0.011 0.015 0.974
   950 39730 10803  4692  6280    43  0.024 0.035 0.942 0.011 0.015 0.974
   955 39280 10748  4569  6187    43  0.023 0.035 0.942 0.011 0.015 0.974
   960 38930 10792  4617  6100    43  0.023 0.035 0.942 0.011 0.015 0.974
   965 39047 10616  4515  6159    43  0.023 0.035 0.942 0.011 0.015 0.974
   970 39086 10668  4616  6244    43  0.023 0.035 0.942 0.011 0.015 0.974
   975 39327 10957  4574  6247    43  0.023 0.035 0.942 0.011 0.015 0.974
   980 39283 10761  4528  6191    43  0.023 0.035 0.942 0.012 0.015 0.974
   985 39217 10729  4662  6156    43  0.023 0.035 0.941 0.012 0.015 0.974
   990 39543 10807  4557  6371    43  0.023 0.036 0.941 0.012 0.015 0.974
   995 39540 10832  4640  6206    43  0.023 0.035 0.941 0.011 0.015 0.974
  1000 39288 10808  4685  6176    43  0.024 0.035 0.941 0.012 0.015 0.973
