 nmt =               50
 dmf =      T
 dff =      F
 vgr =        5.00000007E-02
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   920 17888  4994  1950  2982    45  0.041 0.210 0.749 0.034 0.176 0.790
   925 17587  4906  1825  2944    45  0.042 0.210 0.748 0.035 0.180 0.785
   930 17929  4807  1939  3035    45  0.042 0.212 0.747 0.035 0.179 0.786
   935 17929  4861  1956  3050    45  0.042 0.212 0.746 0.036 0.181 0.784
   940 18005  4924  1918  3077    45  0.042 0.213 0.746 0.036 0.181 0.783
   945 18473  4999  1920  3052    45  0.043 0.212 0.745 0.036 0.181 0.783
   950 18594  5006  1973  3207    45  0.044 0.212 0.745 0.036 0.181 0.783
   955 18581  4995  1962  3143    45  0.043 0.211 0.746 0.036 0.181 0.782
   960 18627  5081  1931  3181    45  0.043 0.211 0.746 0.037 0.182 0.781
   965 18637  5213  1938  3159    45  0.043 0.210 0.747 0.036 0.181 0.784
   970 18649  5078  2052  3141    45  0.043 0.211 0.746 0.035 0.180 0.785
   975 19069  5180  1970  3292    45  0.042 0.210 0.748 0.035 0.180 0.785
   980 18442  5170  1935  3048    45  0.042 0.210 0.747 0.035 0.181 0.784
   985 18331  5048  1943  3183    45  0.042 0.208 0.750 0.035 0.180 0.785
   990 18646  4925  1979  3269    45  0.042 0.209 0.749 0.035 0.179 0.786
   995 18807  5047  1851  3222    45  0.042 0.209 0.748 0.036 0.178 0.787
  1000 19022  5078  1932  3278    45  0.042 0.209 0.749 0.036 0.178 0.786
