 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.750000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1315 12207  3570  2751   768    40  0.028 0.070 0.901 0.023 0.063 0.914
  1320 12212  3491  2745   783    40  0.028 0.070 0.902 0.024 0.063 0.913
  1325 12126  3569  2749   796    40  0.028 0.070 0.902 0.023 0.063 0.913
  1330 12030  3499  2718   760    40  0.028 0.070 0.902 0.023 0.063 0.914
  1335 11930  3610  2741   780    40  0.028 0.070 0.902 0.023 0.063 0.914
  1340 11843  3368  2721   717    40  0.028 0.070 0.902 0.024 0.063 0.914
  1345 11883  3365  2695   811    40  0.028 0.070 0.902 0.023 0.063 0.914
  1350 11966  3467  2688   775    40  0.028 0.070 0.902 0.023 0.062 0.915
  1355 12119  3502  2835   789    40  0.028 0.070 0.902 0.023 0.063 0.914
  1360 12074  3501  2777   793    40  0.028 0.070 0.902 0.023 0.063 0.914
  1365 12217  3501  2757   804    40  0.028 0.071 0.901 0.023 0.063 0.914
  1370 12447  3589  2788   839    40  0.028 0.071 0.901 0.023 0.063 0.913
  1375 12665  3600  2918   779    40  0.028 0.072 0.901 0.023 0.063 0.914
  1380 12860  3770  2799   867    40  0.027 0.071 0.901 0.022 0.063 0.915
  1385 13008  3731  2874   878    40  0.028 0.071 0.901 0.023 0.063 0.914
  1390 13091  3665  2929   885    40  0.028 0.071 0.901 0.022 0.063 0.915
  1395 13251  3801  2997   839    40  0.028 0.071 0.901 0.023 0.063 0.914
  1400 13291  3735  2928   912    40  0.027 0.071 0.902 0.023 0.063 0.914
  1405 13105  3777  2915   881    40  0.028 0.071 0.901 0.023 0.063 0.914
  1410 13385  3813  2957   861    40  0.028 0.071 0.901 0.023 0.063 0.914
  1415 13526  3840  3003   891    40  0.028 0.072 0.901 0.023 0.064 0.913
  1420 13473  3950  2906   914    40  0.028 0.072 0.900 0.023 0.063 0.914
