 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =        0.00000000    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         9.99999978E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            2000
 Myseed =         84563
 nmap =              50
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
  1585  2021   623   527    72    36  0.022 0.062 0.916 0.018 0.060 0.922
  1590  2000   554   529    56    36  0.022 0.062 0.916 0.018 0.061 0.921
  1595  1822   490   485    57    36  0.022 0.062 0.915 0.018 0.060 0.922
  1600  1814   505   465    56    35  0.021 0.064 0.915 0.018 0.060 0.923
  1605  1765   542   464    62    35  0.021 0.064 0.915 0.019 0.060 0.921
  1610  1604   514   382    45    34  0.021 0.064 0.915 0.019 0.059 0.922
  1615  1533   468   366    48    33  0.022 0.063 0.915 0.020 0.062 0.918
  1620  1492   426   393    56    32  0.022 0.063 0.914 0.019 0.064 0.918
  1625  1480   413   371    39    32  0.022 0.063 0.915 0.018 0.064 0.917
  1630  1385   426   351    43    32  0.022 0.063 0.915 0.018 0.063 0.919
  1635  1266   388   330    37    32  0.022 0.064 0.914 0.018 0.062 0.920
  1640  1069   366   273    23    32  0.022 0.063 0.914 0.019 0.062 0.919
  1645   982   277   250    22    32  0.022 0.064 0.914 0.019 0.062 0.918
  1650   837   287   215    23    31  0.023 0.064 0.913 0.019 0.062 0.919
  1655   743   205   170    24    30  0.023 0.065 0.912 0.018 0.059 0.923
  1660   640   216   161     9    28  0.024 0.065 0.912 0.018 0.059 0.923
  1665   563   160   135    21    26  0.023 0.065 0.912 0.018 0.063 0.919
  1670   493   133   114    15    26  0.023 0.065 0.912 0.019 0.064 0.916
  1675   431   127   102     7    26  0.022 0.064 0.913 0.016 0.060 0.923
  1680   393   135    89     9    23  0.022 0.065 0.913 0.019 0.062 0.919
  1685   369   122   107     7    20  0.022 0.065 0.913 0.021 0.066 0.914
  1690   341    85    78     5    20  0.022 0.064 0.914 0.018 0.059 0.923
  1695   289   103    81     6    18  0.022 0.063 0.914 0.024 0.064 0.912
  1700   227    78    60     3    17  0.021 0.063 0.916 0.029 0.065 0.906
  1705   176    60    39     4    17  0.021 0.063 0.916 0.030 0.067 0.904
  1710   153    48    40     2    15  0.019 0.063 0.919 0.030 0.067 0.904
  1715   128    44    26     1    13  0.021 0.064 0.915 0.034 0.064 0.902
  1720   111    36    33     0    12  0.020 0.063 0.917 0.027 0.067 0.905
  1725   104    18    22     3    10  0.024 0.062 0.915 0.029 0.062 0.909
  1730    89    29    22     1     9  0.023 0.059 0.918 0.025 0.062 0.913
  1735   104    34    35     0     8  0.025 0.058 0.917 0.028 0.064 0.908
  1740    79    28    26     1     8  0.026 0.057 0.917 0.024 0.065 0.911
  1745    53    34    15     0     6  0.025 0.056 0.919 0.026 0.068 0.906
  1750    35    12    11     1     6  0.025 0.056 0.919 0.021 0.070 0.909
  1755    35    11    10     1     5  0.021 0.058 0.921 0.021 0.070 0.909
  1760    27    12     5     1     5  0.023 0.057 0.920 0.021 0.070 0.909
  1765    29    11     9     2     5  0.026 0.058 0.916 0.021 0.070 0.909
  1770    21     5     5     1     3  0.025 0.054 0.921 0.021 0.070 0.909
  1775    17     7     6     0     2  0.022 0.056 0.922   NaN   NaN   NaN
  1780    12     4     4     0     1  0.020 0.065 0.915   NaN   NaN   NaN
  1785    10     0     1     0     1  0.019 0.072 0.909   NaN   NaN   NaN
  1790    14     2     5     0     1  0.020 0.072 0.909   NaN   NaN   NaN
  1795    12     1     1     0     1  0.021 0.069 0.910   NaN   NaN   NaN
  1800    11     9     3     0     1  0.022 0.067 0.912   NaN   NaN   NaN
  1805     9     3     2     0     1  0.020 0.071 0.909   NaN   NaN   NaN
  1810    10     2     0     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1815    13     2     2     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1820    14     5     6     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1825    16     7     4     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1830     9     2     3     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1835    12     3     5     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1840     9     1     2     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1845    12     1     5     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1850     6     4     2     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1855     2     2     0     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1860     1     3     0     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1865     3     0     0     0     1  0.017 0.076 0.907   NaN   NaN   NaN
  1870     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1875     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1880     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1885     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1890     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1895     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1900     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1905     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1910     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1915     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1920     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1925     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1930     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1935     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1940     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1945     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1950     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1955     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1960     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1965     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1970     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1975     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1980     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1985     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1990     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  1995     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
  2000     0     0     0     0     0    NaN   NaN   NaN   NaN   NaN   NaN
