 nmt =               50
 dmf =      T
 dff =      F
 vgr =       0.100000001    
 lde =       0.949999988    
 theta =     0.500000000    
 sigma =     0.500000000    
 ssr =                1
 dr =        0.300000012    
 mr =         1.00000005E-03
 spdispr =           30
 gs =               300
 ini =            60000
 ngen =            1000
 Myseed =         84563
 nmap =            1000
 Gen nind ndea nveg nspo num_mat veg_1 spo_1 mat_1 veg_2 spo_2 mat_2
   900 29412  8312  4663  3730    44  0.052 0.152 0.796 0.038 0.103 0.859
   905 29592  8105  4604  3657    44  0.052 0.152 0.796 0.038 0.103 0.859
   910 29669  8317  4606  3757    44  0.052 0.152 0.795 0.038 0.103 0.858
   915 29315  8227  4610  3656    44  0.052 0.152 0.796 0.038 0.102 0.860
   920 29292  8285  4609  3674    44  0.051 0.151 0.798 0.038 0.101 0.861
   925 29168  8060  4561  3602    44  0.051 0.150 0.799 0.038 0.101 0.861
   930 28937  8166  4644  3554    44  0.051 0.149 0.800 0.038 0.102 0.861
   935 29104  8148  4616  3587    44  0.051 0.149 0.800 0.038 0.103 0.859
   940 29056  8267  4558  3568    44  0.051 0.148 0.801 0.038 0.103 0.859
   945 28983  8077  4575  3547    44  0.051 0.148 0.801 0.038 0.103 0.859
   950 28807  8219  4539  3533    44  0.050 0.146 0.803 0.038 0.102 0.861
   955 28968  8023  4563  3591    44  0.050 0.146 0.804 0.037 0.101 0.862
   960 28618  8038  4640  3509    44  0.050 0.145 0.804 0.037 0.100 0.862
   965 28631  8054  4588  3470    44  0.050 0.145 0.805 0.037 0.101 0.862
   970 28559  7992  4547  3443    44  0.050 0.144 0.806 0.037 0.101 0.862
   975 28288  8084  4495  3386    44  0.050 0.143 0.807 0.037 0.100 0.863
   980 28258  7915  4533  3383    44  0.049 0.142 0.808 0.037 0.100 0.862
   985 27924  8002  4540  3301    44  0.049 0.142 0.809 0.037 0.100 0.863
   990 28070  7838  4427  3374    44  0.049 0.142 0.809 0.037 0.101 0.862
   995 28125  7812  4484  3373    44  0.049 0.141 0.809 0.037 0.101 0.862
  1000 28165  8026  4495  3367    44  0.049 0.141 0.810 0.038 0.101 0.861
