trt,gen,zero1,lt151,gt151,zero2,lt152,gt152,tot1,spo1,veg1,mat1,tot2,spo2,veg2,mat2
temp_unlink_2_0.30,925,66756,0,23242,71874,0,18124,23242,0,0,23220,18124,0,0,18118
temp_unlink_2_0.50,925,66513,0,23485,71674,0,18324,23485,0,0,23415,18324,0,0,18317
temp_unlink_2_0.70,925,66658,0,23340,71755,0,18243,23340,0,0,23322,18243,0,0,18235
temp_unlink_2_0.90,925,19068,49421,21509,45459,27721,16818,70930,0,7324,0,44539,0,3327,0
temp_unlink_3_0.10,925,13093,8900,68005,42626,5558,41814,76905,0,73891,0,47372,0,44943,0
temp_unlink_3_0.30,925,12818,24156,53024,42201,14671,33126,77180,0,73936,0,47796,0,45329,0
temp_unlink_3_0.50,925,12945,38051,39002,42427,23585,23986,77053,0,73938,0,47571,0,45155,0
temp_unlink_3_0.70,925,12998,53147,23853,42243,33008,14747,76999,0,73587,0,47755,0,45017,0
temp_unlink_3_0.90,925,12982,67988,9028,42311,41893,5794,77015,0,73976,0,47687,0,45308,0
temp_link_0_0.10,950,13809,10836,65353,41861,337,47800,76189,0,50713,14374,48137,0,1500,46209
temp_link_0_0.30,950,13929,31255,44814,41907,970,47121,76069,0,50406,14274,48091,0,1438,46261
temp_link_0_0.50,950,13724,50330,25944,41748,1494,46756,76274,0,51094,14326,48250,0,1480,46362
temp_link_0_0.70,950,13930,59021,17047,41905,1655,46438,76068,0,50888,14433,48093,0,1433,46347
temp_link_0_0.90,950,13981,61501,14516,42028,1842,46128,76015,0,50759,14516,47970,0,1452,46128
temp_link_1_0.10,950,13969,12813,63216,41859,329,47810,76027,0,51105,14207,48139,0,1422,46312
temp_link_1_0.30,950,13934,32515,43549,42230,911,46857,76064,0,50620,14590,47768,0,1441,45928
temp_link_1_0.50,950,13806,52113,24079,41815,1432,46751,76192,0,50869,14237,48183,0,1393,46388
temp_link_1_0.70,950,13855,61501,14642,41847,1833,46318,76143,0,51146,14374,48151,0,1480,46316
temp_link_1_0.90,950,13871,62005,14122,41870,1698,46430,76127,0,51309,14122,48128,0,1332,46430
temp_link_2_0.10,950,20835,7613,61550,45172,553,44273,69162,0,33849,25555,44826,0,2478,41444
temp_link_2_0.30,950,21282,25058,43658,45383,4359,40256,68715,0,31995,27283,44614,0,5555,36994
temp_link_2_0.50,950,18768,36368,34862,44250,9769,35979,71230,5,35272,24837,45748,0,9282,33055
temp_link_2_0.70,950,15367,55099,19532,43458,25435,21105,74631,11,42821,15801,46538,3,18986,18935
temp_link_2_0.90,950,14274,66547,9177,43403,37935,8660,75724,554,47198,2920,46595,348,25215,2947
temp_link_3_0.10,950,14035,9299,66664,43250,5937,40811,75963,821,49036,116,46748,529,27364,116
temp_link_3_0.30,950,14142,23540,52316,43135,14355,32508,75856,869,48463,142,46863,565,27200,129
temp_link_3_0.50,950,13911,38022,38065,42890,23514,23594,76087,928,49125,36,47108,608,27634,35
temp_link_3_0.70,950,13761,52352,23885,42935,32355,14708,76237,1006,49287,112,47063,549,27786,114
temp_link_3_0.90,950,13881,67083,9034,42986,41533,5479,76117,937,48851,118,47012,592,27596,82
temp_unlink_0_0.10,950,66195,1655,22148,71357,1175,17466,23803,0,0,23759,18641,0,0,18634
temp_unlink_0_0.30,950,65974,3557,20467,71258,2838,15902,24024,0,0,24000,18740,0,0,18738
temp_unlink_0_0.50,950,66901,3697,19400,71931,3053,15014,23097,0,0,23088,18067,0,0,18067
temp_unlink_0_0.70,950,67244,4676,18078,72163,3721,14114,22754,0,0,22723,17835,0,0,17834
temp_unlink_0_0.90,950,67265,7554,15179,72197,5883,11918,22733,0,0,22727,17801,0,0,17801
temp_unlink_1_0.10,950,66400,0,23598,71831,0,18167,23598,0,0,23563,18167,0,0,18164
temp_unlink_1_0.30,950,66278,0,23720,71517,0,18481,23720,0,0,23689,18481,0,0,18479
temp_unlink_1_0.50,950,66227,0,23771,71421,0,18577,23771,0,0,23756,18577,0,0,18575
temp_unlink_1_0.70,950,66708,0,23290,71759,0,18239,23290,0,0,23270,18239,0,0,18235
temp_unlink_1_0.90,950,66493,5596,17909,71586,926,17486,23505,0,0,23486,18412,0,0,18388
temp_unlink_2_0.10,950,66460,0,23538,71714,0,18284,23538,0,0,23494,18284,0,0,18279
temp_unlink_2_0.30,950,66905,0,23093,72000,0,17998,23093,0,0,23072,17998,0,0,17998
temp_unlink_2_0.50,950,66751,0,23247,71795,0,18203,23247,0,0,23210,18203,0,0,18201
temp_unlink_2_0.70,950,67131,0,22867,72113,0,17885,22867,0,0,22838,17885,0,0,17883
temp_unlink_2_0.90,950,19210,49245,21543,45656,28142,16200,70787,0,6838,0,44342,0,3113,0
temp_unlink_3_0.10,950,12956,9474,67568,42417,5789,41792,77042,0,73953,0,47581,0,45017,0
temp_unlink_3_0.30,950,13055,24323,52620,42805,14695,32498,76943,0,73682,0,47193,0,44705,0
temp_unlink_3_0.50,950,12703,38618,38677,42143,23681,24174,77295,0,74493,0,47855,0,45451,0
temp_unlink_3_0.70,950,12909,52868,24221,42136,32731,15131,77088,0,73723,0,47862,0,45067,0
temp_unlink_3_0.90,950,12889,68205,8904,42419,41901,5678,77109,0,73977,0,47579,0,45018,0
temp_link_0_0.10,975,14050,11132,64816,41968,303,47727,75948,0,50336,14190,48030,0,1409,46233
temp_link_0_0.30,975,13934,32065,43999,41658,949,47391,76063,0,50771,14332,48340,0,1461,46502
temp_link_0_0.50,975,13702,50080,26216,41836,1405,46757,76295,0,51088,14506,48162,0,1300,46383
temp_link_0_0.70,975,13747,58986,17265,41698,1684,46616,76251,0,51487,14400,48300,0,1419,46518
temp_link_0_0.90,975,13845,61666,14487,41934,1883,46181,76153,0,51061,14487,48064,0,1500,46181
temp_link_1_0.10,975,13896,12685,63417,41782,331,47885,76102,0,51348,14181,48216,0,1411,46376
temp_link_1_0.30,975,13800,33041,43157,41639,964,47395,76198,0,51465,14392,48359,0,1487,46430
temp_link_1_0.50,975,13935,51467,24596,42081,1432,46485,76062,0,50829,14431,47917,0,1383,46143
temp_link_1_0.70,975,13675,61436,14887,41765,1720,46513,76323,0,51266,14511,48233,0,1355,46510
temp_link_1_0.90,975,13755,62034,14209,41776,1736,46486,76243,0,51389,14209,48222,0,1381,46486
temp_link_2_0.10,975,20238,7807,61953,44850,474,44674,69760,2,34795,25140,45148,0,2478,41765
temp_link_2_0.30,975,21170,25050,43778,45168,4354,40476,68828,0,32238,27001,44830,0,5510,37279
temp_link_2_0.50,975,18631,37218,34149,44268,10132,35598,71367,1,36109,24584,45729,0,9525,32801
temp_link_2_0.70,975,15517,54566,19915,43357,25334,21307,74481,12,42594,16186,46641,10,18771,19234
temp_link_2_0.90,975,14058,66460,9480,42985,38059,8954,75940,494,46927,2952,47013,342,25032,3204
temp_link_3_0.10,975,13935,10166,65897,43103,6283,40612,76061,1099,49017,127,46895,551,27669,108
temp_link_3_0.30,975,14014,23327,52657,42971,14682,32345,75982,915,48305,92,47027,502,27281,94
temp_link_3_0.50,975,13842,38345,37811,42824,23919,23255,76156,904,49252,37,47174,594,27479,51
temp_link_3_0.70,975,14014,51861,24123,42950,32122,14926,75984,994,48826,147,47048,571,27572,120
temp_link_3_0.90,975,13945,67129,8924,42902,41511,5585,76053,1029,48802,135,47096,629,27495,102
temp_unlink_0_0.10,975,66136,1413,22449,71531,1128,17339,23862,0,0,23839,18467,0,0,18464
temp_unlink_0_0.30,975,66456,3558,19984,71715,2562,15721,23542,0,0,23518,18283,0,0,18281
temp_unlink_0_0.50,975,66352,3825,19821,71546,3171,15281,23646,0,0,23629,18452,0,0,18452
temp_unlink_0_0.70,975,66614,4327,19057,71654,3782,14562,23384,0,0,23354,18344,0,0,18344
temp_unlink_0_0.90,975,67020,7515,15463,72013,6270,11715,22978,0,0,22965,17985,0,0,17981
temp_unlink_1_0.10,975,66168,0,23830,71384,0,18614,23830,0,0,23793,18614,0,0,18614
temp_unlink_1_0.30,975,66062,0,23936,71270,0,18728,23936,0,0,23906,18728,0,0,18723
temp_unlink_1_0.50,975,66343,0,23655,71449,0,18549,23655,0,0,23635,18549,0,0,18547
temp_unlink_1_0.70,975,66593,0,23405,71686,0,18312,23405,0,0,23387,18312,0,0,18308
temp_unlink_1_0.90,975,66197,5260,18541,71454,780,17764,23801,0,0,23769,18544,0,0,18540
temp_unlink_2_0.10,975,66539,0,23459,71745,0,18253,23459,0,0,23424,18253,0,0,18253
temp_unlink_2_0.30,975,66428,0,23570,71622,0,18376,23570,0,0,23545,18376,0,0,18374
temp_unlink_2_0.50,975,66377,0,23621,71538,0,18460,23621,0,0,23591,18460,0,0,18460
temp_unlink_2_0.70,975,66631,0,23367,71784,0,18214,23367,0,0,23345,18214,0,0,18212
temp_unlink_2_0.90,975,19208,49447,21343,45495,28266,16237,70789,0,6665,0,44503,0,2768,0
temp_unlink_3_0.10,975,12931,9488,67579,42467,5788,41743,77067,0,73767,0,47531,0,45005,0
temp_unlink_3_0.30,975,13052,23976,52970,42442,14625,32931,76946,0,73792,0,47556,0,45119,0
temp_unlink_3_0.50,975,13045,37765,39188,42525,23606,23867,76953,0,73812,0,47473,0,45062,0
temp_unlink_3_0.70,975,12909,53033,24056,42438,32423,15137,77089,0,73780,0,47560,0,44891,0
temp_unlink_3_0.90,975,13056,67386,9556,42411,41764,5823,76942,0,73863,0,47587,0,45151,0
temp_link_0_0.10,1000,14087,10976,64935,42090,286,47622,75911,0,49699,14474,47908,0,1416,46051
temp_link_0_0.30,1000,13876,32182,43940,41880,878,47240,76121,0,50640,14343,48118,0,1310,46325
temp_link_0_0.50,1000,13615,49662,26721,41640,1423,46935,76382,0,51094,14369,48358,0,1374,46559
temp_link_0_0.70,1000,13938,58816,17244,41902,1721,46375,76060,0,51544,14237,48096,0,1462,46275
temp_link_0_0.90,1000,13985,61469,14544,42235,1952,45811,76013,0,50878,14543,47763,0,1537,45811
temp_link_1_0.10,1000,13946,12291,63761,41866,343,47789,76050,0,50672,14473,48132,0,1471,46299
temp_link_1_0.30,1000,13693,32988,43317,41565,948,47485,76305,3,51461,14361,48433,0,1447,46547
temp_link_1_0.50,1000,13709,50816,25473,41845,1508,46645,76289,0,51326,14421,48153,0,1448,46275
temp_link_1_0.70,1000,13764,61265,14969,41972,1980,46046,76234,0,51298,14707,48026,0,1581,46034
temp_link_1_0.90,1000,13803,61839,14356,41729,1892,46377,76195,0,51480,14356,48269,0,1481,46377
temp_link_2_0.10,1000,19958,7889,62151,44706,532,44760,70040,2,35285,24918,45292,0,2412,41970
temp_link_2_0.30,1000,20819,25116,44063,45183,4320,40495,69179,0,32518,26994,44815,0,5578,37192
temp_link_2_0.50,1000,18776,36727,34495,44269,10338,35391,71222,0,35450,24627,45729,0,9740,32588
temp_link_2_0.70,1000,15667,54667,19664,43500,24985,21513,74331,10,42468,16035,46498,2,18416,19351
temp_link_2_0.90,1000,13992,66503,9503,43135,38041,8822,76003,432,47508,2748,46863,233,25020,2964
temp_link_3_0.10,1000,13907,10370,65721,43108,6325,40565,76089,1093,48335,129,46890,674,27288,108
temp_link_3_0.30,1000,13916,23786,52296,42710,14667,32621,76082,843,48677,102,47288,568,27284,95
temp_link_3_0.50,1000,13586,38373,38039,42703,23708,23587,76412,896,49163,97,47295,476,27680,69
temp_link_3_0.70,1000,13922,52155,23921,43084,32200,14714,76076,820,49333,142,46914,499,27483,116
temp_link_3_0.90,1000,13852,67068,9078,43119,41254,5625,76146,1265,48515,139,46879,764,27503,99
temp_unlink_0_0.10,1000,67174,1270,21554,72090,1116,16792,22824,0,0,22820,17908,0,0,17907
temp_unlink_0_0.30,1000,66001,3367,20630,71295,2633,16070,23997,0,0,23955,18703,0,0,18703
temp_unlink_0_0.50,1000,66773,3595,19630,71951,2897,15150,23225,0,0,23196,18047,0,0,18047
temp_unlink_0_0.70,1000,67174,4488,18336,72190,3327,14481,22824,0,0,22796,17808,0,0,17808
temp_unlink_0_0.90,1000,67082,7464,15452,72054,6223,11721,22916,0,0,22912,17944,0,0,17944
temp_unlink_1_0.10,1000,66363,0,23635,71621,0,18377,23635,0,0,23610,18377,0,0,18368
temp_unlink_1_0.30,1000,66790,0,23208,71881,0,18117,23208,0,0,23192,18117,0,0,18116
temp_unlink_1_0.50,1000,66807,0,23191,71938,0,18060,23190,0,0,23147,18060,0,0,18057
temp_unlink_1_0.70,1000,67049,0,22949,72243,0,17755,22949,0,0,22905,17755,0,0,17755
temp_unlink_1_0.90,1000,66079,5218,18701,71593,819,17586,23919,0,0,23883,18405,0,0,18398
temp_unlink_2_0.10,1000,65903,0,24095,71309,0,18689,24095,0,0,24077,18689,0,0,18689
temp_unlink_2_0.30,1000,66215,0,23783,71420,0,18578,23783,0,0,23744,18578,0,0,18565
temp_unlink_2_0.50,1000,66387,0,23611,71557,0,18441,23611,0,0,23563,18441,0,0,18441
temp_unlink_2_0.70,1000,67161,0,22837,72016,0,17982,22837,0,0,22796,17982,0,0,17982
temp_unlink_2_0.90,1000,19329,49094,21575,45845,27800,16353,70669,0,6240,0,44153,0,2549,0
temp_unlink_3_0.10,1000,13049,9406,67543,42496,5943,41559,76949,0,73985,0,47502,0,45074,0
temp_unlink_3_0.30,1000,13020,23750,53228,42572,14686,32740,76978,0,74010,0,47426,0,45008,0
temp_unlink_3_0.50,1000,13081,38109,38808,42477,23554,23967,76917,0,73720,0,47521,0,45119,0
temp_unlink_3_0.70,1000,13068,52222,24708,42325,32327,15346,76930,0,73662,0,47673,0,44983,0
temp_unlink_3_0.90,1000,13073,67669,9256,42579,41599,5820,76925,0,73794,0,47419,0,44961,0
